stop_id,stop_name,trip_id,arrival_time,departure_time,stop_sequence,route_id,shape_dist_traveled
162,Kalindi Kunj,15511,21:37:57,21:38:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15511,21:41:29,21:41:49,3,upward,5593.097
164,Okhla Vihar,15511,21:44:50,21:45:10,4,upward,7428.589
165,Jamia Millia Islamia,15511,21:47:37,21:47:57,5,upward,8372.665
166,Sukhdev Vihar,15511,21:50:30,21:50:50,6,upward,9604.107
167,Okhla NSIC,15511,21:53:08,21:53:28,7,upward,10754.323
131,Kalkaji Mandir,15511,21:55:25,21:55:45,8,upward,11547.502
182,Nehru Enclave,15511,21:57:21,21:57:41,9,upward,12378.613
183,Greater Kailash,15511,22:00:00,22:00:20,10,upward,13737.647
184,Chirag Delhi,15511,22:02:05,22:02:25,11,upward,14563.604
185,Panchsheel Park,15511,22:04:09,22:04:29,12,upward,15478.074
59,Hauz Khas,15511,22:06:58,22:07:18,13,upward,16891.973
81,Botanical Garden,15512,21:37:55,21:38:15,0,upward,0.0
161,Okhla Bird Sanctuary,15512,21:41:47,21:42:07,1,upward,2003.493
162,Kalindi Kunj,15512,21:44:42,21:45:02,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15512,21:48:14,21:48:34,3,upward,5593.097
164,Okhla Vihar,15512,21:51:35,21:51:55,4,upward,7428.589
165,Jamia Millia Islamia,15512,21:54:22,21:54:42,5,upward,8372.665
166,Sukhdev Vihar,15512,21:57:15,21:57:35,6,upward,9604.107
167,Okhla NSIC,15512,21:59:53,22:00:13,7,upward,10754.323
131,Kalkaji Mandir,15512,22:02:10,22:02:30,8,upward,11547.502
182,Nehru Enclave,15512,22:04:06,22:04:26,9,upward,12378.613
183,Greater Kailash,15512,22:06:45,22:07:05,10,upward,13737.647
184,Chirag Delhi,15512,22:08:50,22:09:10,11,upward,14563.604
185,Panchsheel Park,15512,22:10:54,22:11:14,12,upward,15478.074
59,Hauz Khas,15512,22:13:43,22:14:03,13,upward,16891.973
81,Botanical Garden,15513,21:44:40,21:45:00,0,upward,0.0
161,Okhla Bird Sanctuary,15513,21:48:32,21:48:52,1,upward,2003.493
162,Kalindi Kunj,15513,21:51:27,21:51:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15513,21:54:59,21:55:19,3,upward,5593.097
164,Okhla Vihar,15513,21:58:20,21:58:40,4,upward,7428.589
165,Jamia Millia Islamia,15513,22:01:07,22:01:27,5,upward,8372.665
166,Sukhdev Vihar,15513,22:04:00,22:04:20,6,upward,9604.107
167,Okhla NSIC,15513,22:06:38,22:06:58,7,upward,10754.323
131,Kalkaji Mandir,15513,22:08:55,22:09:15,8,upward,11547.502
182,Nehru Enclave,15513,22:10:51,22:11:11,9,upward,12378.613
183,Greater Kailash,15513,22:13:30,22:13:50,10,upward,13737.647
184,Chirag Delhi,15513,22:15:35,22:15:55,11,upward,14563.604
185,Panchsheel Park,15513,22:17:39,22:17:59,12,upward,15478.074
59,Hauz Khas,15513,22:20:28,22:20:48,13,upward,16891.973
81,Botanical Garden,15514,21:51:25,21:51:45,0,upward,0.0
161,Okhla Bird Sanctuary,15514,21:55:17,21:55:37,1,upward,2003.493
162,Kalindi Kunj,15514,21:58:12,21:58:32,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15514,22:01:44,22:02:04,3,upward,5593.097
164,Okhla Vihar,15514,22:05:05,22:05:25,4,upward,7428.589
165,Jamia Millia Islamia,15514,22:07:52,22:08:12,5,upward,8372.665
166,Sukhdev Vihar,15514,22:10:45,22:11:05,6,upward,9604.107
167,Okhla NSIC,15514,22:13:23,22:13:43,7,upward,10754.323
131,Kalkaji Mandir,15514,22:15:40,22:16:00,8,upward,11547.502
182,Nehru Enclave,15514,22:17:36,22:17:56,9,upward,12378.613
183,Greater Kailash,15514,22:20:15,22:20:35,10,upward,13737.647
184,Chirag Delhi,15514,22:22:20,22:22:40,11,upward,14563.604
185,Panchsheel Park,15514,22:24:24,22:24:44,12,upward,15478.074
59,Hauz Khas,15514,22:27:13,22:27:33,13,upward,16891.973
81,Botanical Garden,15515,21:58:10,21:58:30,0,upward,0.0
161,Okhla Bird Sanctuary,15515,22:02:02,22:02:22,1,upward,2003.493
162,Kalindi Kunj,15515,22:04:57,22:05:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15515,22:08:29,22:08:49,3,upward,5593.097
164,Okhla Vihar,15515,22:11:50,22:12:10,4,upward,7428.589
165,Jamia Millia Islamia,15515,22:14:37,22:14:57,5,upward,8372.665
166,Sukhdev Vihar,15515,22:17:30,22:17:50,6,upward,9604.107
167,Okhla NSIC,15515,22:20:08,22:20:28,7,upward,10754.323
131,Kalkaji Mandir,15515,22:22:25,22:22:45,8,upward,11547.502
182,Nehru Enclave,15515,22:24:21,22:24:41,9,upward,12378.613
183,Greater Kailash,15515,22:27:00,22:27:20,10,upward,13737.647
184,Chirag Delhi,15515,22:29:05,22:29:25,11,upward,14563.604
185,Panchsheel Park,15515,22:31:09,22:31:29,12,upward,15478.074
59,Hauz Khas,15515,22:33:58,22:34:18,13,upward,16891.973
81,Botanical Garden,15516,22:04:55,22:05:15,0,upward,0.0
161,Okhla Bird Sanctuary,15516,22:08:47,22:09:07,1,upward,2003.493
162,Kalindi Kunj,15516,22:11:42,22:12:02,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15516,22:15:14,22:15:34,3,upward,5593.097
164,Okhla Vihar,15516,22:18:35,22:18:55,4,upward,7428.589
165,Jamia Millia Islamia,15516,22:21:22,22:21:42,5,upward,8372.665
166,Sukhdev Vihar,15516,22:24:15,22:24:35,6,upward,9604.107
167,Okhla NSIC,15516,22:26:53,22:27:13,7,upward,10754.323
131,Kalkaji Mandir,15516,22:29:10,22:29:30,8,upward,11547.502
182,Nehru Enclave,15516,22:31:06,22:31:26,9,upward,12378.613
183,Greater Kailash,15516,22:33:45,22:34:05,10,upward,13737.647
184,Chirag Delhi,15516,22:35:50,22:36:10,11,upward,14563.604
185,Panchsheel Park,15516,22:37:54,22:38:14,12,upward,15478.074
59,Hauz Khas,15516,22:40:43,22:41:03,13,upward,16891.973
81,Botanical Garden,15517,22:11:40,22:12:00,0,upward,0.0
161,Okhla Bird Sanctuary,15517,22:15:32,22:15:52,1,upward,2003.493
162,Kalindi Kunj,15517,22:18:27,22:18:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15517,22:21:59,22:22:19,3,upward,5593.097
164,Okhla Vihar,15517,22:25:20,22:25:40,4,upward,7428.589
165,Jamia Millia Islamia,15517,22:28:07,22:28:27,5,upward,8372.665
166,Sukhdev Vihar,15517,22:31:00,22:31:20,6,upward,9604.107
167,Okhla NSIC,15517,22:33:38,22:33:58,7,upward,10754.323
131,Kalkaji Mandir,15517,22:35:55,22:36:15,8,upward,11547.502
182,Nehru Enclave,15517,22:37:51,22:38:11,9,upward,12378.613
183,Greater Kailash,15517,22:40:30,22:40:50,10,upward,13737.647
184,Chirag Delhi,15517,22:42:35,22:42:55,11,upward,14563.604
185,Panchsheel Park,15517,22:44:39,22:44:59,12,upward,15478.074
59,Hauz Khas,15517,22:47:28,22:47:48,13,upward,16891.973
81,Botanical Garden,15518,22:18:25,22:18:45,0,upward,0.0
161,Okhla Bird Sanctuary,15518,22:22:17,22:22:37,1,upward,2003.493
162,Kalindi Kunj,15518,22:25:12,22:25:32,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15518,22:28:44,22:29:04,3,upward,5593.097
164,Okhla Vihar,15518,22:32:05,22:32:25,4,upward,7428.589
165,Jamia Millia Islamia,15518,22:34:52,22:35:12,5,upward,8372.665
166,Sukhdev Vihar,15518,22:37:45,22:38:05,6,upward,9604.107
167,Okhla NSIC,15518,22:40:23,22:40:43,7,upward,10754.323
131,Kalkaji Mandir,15518,22:42:40,22:43:00,8,upward,11547.502
182,Nehru Enclave,15518,22:44:36,22:44:56,9,upward,12378.613
183,Greater Kailash,15518,22:47:15,22:47:35,10,upward,13737.647
184,Chirag Delhi,15518,22:49:20,22:49:40,11,upward,14563.604
185,Panchsheel Park,15518,22:51:24,22:51:44,12,upward,15478.074
59,Hauz Khas,15518,22:54:13,22:54:33,13,upward,16891.973
81,Botanical Garden,15519,22:25:10,22:25:30,0,upward,0.0
161,Okhla Bird Sanctuary,15519,22:29:02,22:29:22,1,upward,2003.493
162,Kalindi Kunj,15519,22:31:57,22:32:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15519,22:35:29,22:35:49,3,upward,5593.097
164,Okhla Vihar,15519,22:38:50,22:39:10,4,upward,7428.589
165,Jamia Millia Islamia,15519,22:41:37,22:41:57,5,upward,8372.665
166,Sukhdev Vihar,15519,22:44:30,22:44:50,6,upward,9604.107
167,Okhla NSIC,15519,22:47:08,22:47:28,7,upward,10754.323
131,Kalkaji Mandir,15519,22:49:25,22:49:45,8,upward,11547.502
182,Nehru Enclave,15519,22:51:21,22:51:41,9,upward,12378.613
183,Greater Kailash,15519,22:54:00,22:54:20,10,upward,13737.647
184,Chirag Delhi,15519,22:56:05,22:56:25,11,upward,14563.604
185,Panchsheel Park,15519,22:58:09,22:58:29,12,upward,15478.074
59,Hauz Khas,15519,23:00:58,23:01:18,13,upward,16891.973
81,Botanical Garden,15520,22:31:55,22:32:15,0,upward,0.0
161,Okhla Bird Sanctuary,15520,22:35:47,22:36:07,1,upward,2003.493
162,Kalindi Kunj,15520,22:38:42,22:39:02,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15520,22:42:14,22:42:34,3,upward,5593.097
164,Okhla Vihar,15520,22:45:35,22:45:55,4,upward,7428.589
165,Jamia Millia Islamia,15520,22:48:22,22:48:42,5,upward,8372.665
166,Sukhdev Vihar,15520,22:51:15,22:51:35,6,upward,9604.107
167,Okhla NSIC,15520,22:53:53,22:54:13,7,upward,10754.323
131,Kalkaji Mandir,15520,22:56:10,22:56:30,8,upward,11547.502
182,Nehru Enclave,15520,22:58:06,22:58:26,9,upward,12378.613
183,Greater Kailash,15520,23:00:45,23:01:05,10,upward,13737.647
184,Chirag Delhi,15520,23:02:50,23:03:10,11,upward,14563.604
185,Panchsheel Park,15520,23:04:54,23:05:14,12,upward,15478.074
59,Hauz Khas,15520,23:07:43,23:08:03,13,upward,16891.973
81,Botanical Garden,15521,22:38:40,22:39:00,0,upward,0.0
161,Okhla Bird Sanctuary,15521,22:42:32,22:42:52,1,upward,2003.493
162,Kalindi Kunj,15521,22:45:27,22:45:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15521,22:48:59,22:49:19,3,upward,5593.097
164,Okhla Vihar,15521,22:52:20,22:52:40,4,upward,7428.589
165,Jamia Millia Islamia,15521,22:55:07,22:55:27,5,upward,8372.665
166,Sukhdev Vihar,15521,22:58:00,22:58:20,6,upward,9604.107
167,Okhla NSIC,15521,23:00:38,23:00:58,7,upward,10754.323
131,Kalkaji Mandir,15521,23:02:55,23:03:15,8,upward,11547.502
182,Nehru Enclave,15521,23:04:51,23:05:11,9,upward,12378.613
183,Greater Kailash,15521,23:07:30,23:07:50,10,upward,13737.647
184,Chirag Delhi,15521,23:09:35,23:09:55,11,upward,14563.604
185,Panchsheel Park,15521,23:11:39,23:11:59,12,upward,15478.074
59,Hauz Khas,15521,23:14:28,23:14:48,13,upward,16891.973
81,Botanical Garden,15522,22:45:25,22:45:45,0,upward,0.0
161,Okhla Bird Sanctuary,15522,22:49:17,22:49:37,1,upward,2003.493
162,Kalindi Kunj,15522,22:52:12,22:52:32,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15522,22:55:44,22:56:04,3,upward,5593.097
164,Okhla Vihar,15522,22:59:05,22:59:25,4,upward,7428.589
165,Jamia Millia Islamia,15522,23:01:52,23:02:12,5,upward,8372.665
166,Sukhdev Vihar,15522,23:04:45,23:05:05,6,upward,9604.107
167,Okhla NSIC,15522,23:07:23,23:07:43,7,upward,10754.323
131,Kalkaji Mandir,15522,23:09:40,23:10:00,8,upward,11547.502
182,Nehru Enclave,15522,23:11:36,23:11:56,9,upward,12378.613
183,Greater Kailash,15522,23:14:15,23:14:35,10,upward,13737.647
184,Chirag Delhi,15522,23:16:20,23:16:40,11,upward,14563.604
185,Panchsheel Park,15522,23:18:24,23:18:44,12,upward,15478.074
59,Hauz Khas,15522,23:21:13,23:21:33,13,upward,16891.973
81,Botanical Garden,15523,22:52:10,22:52:30,0,upward,0.0
161,Okhla Bird Sanctuary,15523,22:56:02,22:56:22,1,upward,2003.493
162,Kalindi Kunj,15523,22:58:57,22:59:17,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15523,23:02:29,23:02:49,3,upward,5593.097
164,Okhla Vihar,15523,23:05:50,23:06:10,4,upward,7428.589
165,Jamia Millia Islamia,15523,23:08:37,23:08:57,5,upward,8372.665
166,Sukhdev Vihar,15523,23:11:30,23:11:50,6,upward,9604.107
167,Okhla NSIC,15523,23:14:08,23:14:28,7,upward,10754.323
131,Kalkaji Mandir,15523,23:16:25,23:16:45,8,upward,11547.502
182,Nehru Enclave,15523,23:18:21,23:18:41,9,upward,12378.613
183,Greater Kailash,15523,23:21:00,23:21:20,10,upward,13737.647
184,Chirag Delhi,15523,23:23:05,23:23:25,11,upward,14563.604
185,Panchsheel Park,15523,23:25:09,23:25:29,12,upward,15478.074
59,Hauz Khas,15523,23:27:58,23:28:18,13,upward,16891.973
81,Botanical Garden,15524,22:58:55,22:59:15,0,upward,0.0
161,Okhla Bird Sanctuary,15524,23:02:47,23:03:07,1,upward,2003.493
162,Kalindi Kunj,15524,23:05:42,23:06:02,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15524,23:09:14,23:09:34,3,upward,5593.097
164,Okhla Vihar,15524,23:12:35,23:12:55,4,upward,7428.589
165,Jamia Millia Islamia,15524,23:15:22,23:15:42,5,upward,8372.665
166,Sukhdev Vihar,15524,23:18:15,23:18:35,6,upward,9604.107
167,Okhla NSIC,15524,23:20:53,23:21:13,7,upward,10754.323
131,Kalkaji Mandir,15524,23:23:10,23:23:30,8,upward,11547.502
182,Nehru Enclave,15524,23:25:06,23:25:26,9,upward,12378.613
183,Greater Kailash,15524,23:27:45,23:28:05,10,upward,13737.647
184,Chirag Delhi,15524,23:29:50,23:30:10,11,upward,14563.604
185,Panchsheel Park,15524,23:31:54,23:32:14,12,upward,15478.074
59,Hauz Khas,15524,23:34:43,23:35:03,13,upward,16891.973
81,Botanical Garden,15525,23:05:40,23:06:00,0,upward,0.0
161,Okhla Bird Sanctuary,15525,23:09:32,23:09:52,1,upward,2003.493
162,Kalindi Kunj,15525,23:12:27,23:12:47,2,upward,3589.032
163,Jasola Vihar Shaheen Bagh,15525,23:15:59,23:16:19,3,upward,5593.097
164,Okhla Vihar,15525,23:19:20,23:19:40,4,upward,7428.589
165,Jamia Millia Islamia,15525,23:22:07,23:22:27,5,upward,8372.665
166,Sukhdev Vihar,15525,23:25:00,23:25:20,6,upward,9604.107
167,Okhla NSIC,15525,23:27:38,23:27:58,7,upward,10754.323
131,Kalkaji Mandir,15525,23:29:55,23:30:15,8,upward,11547.502
182,Nehru Enclave,15525,23:31:51,23:32:11,9,upward,12378.613
183,Greater Kailash,15525,23:34:30,23:34:50,10,upward,13737.647
184,Chirag Delhi,15525,23:36:35,23:36:55,11,upward,14563.604
185,Panchsheel Park,15525,23:38:39,23:38:59,12,upward,15478.074
59,Hauz Khas,15525,23:41:28,23:41:48,13,upward,16891.973
